IncidentID,IncidentDate,InciddentYear,State,CityCounty,Address,NumKilled,NumInjured
1753561,8/2/2020,2020,New Jersey,Newark,200 block of 6th Ave,0,5
1752100,8/1/2020,2020,Illinois,Chicago,100 block of N Laporte Ave,1,4
1753235,8/1/2020,2020,Texas,Pointblank,4411 Counts Rd,2,3
1751949,8/1/2020,2020,Colorado,Denver,3000 block of W Virginia Ave,1,4
1752790,8/1/2020,2020,Alabama,Montgomery,1100 block of Eastern Blvd,0,4
1752019,7/31/2020,2020,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3
1750611,7/30/2020,2020,Florida,Tampa,I-275 and N Westshore Blvd,0,5
1750548,7/30/2020,2020,Florida,Miami Gardens,16701 NW 42 Ave,0,5
1750250,7/29/2020,2020,Michigan,Detroit,5200 block of Canton St,0,4
1749873,7/29/2020,2020,Ohio,Elyria,537 Willow Park Rd,5,0
1749746,7/29/2020,2020,Missouri,Saint Louis,5500 block of Floy Ave,3,2
1749281,7/28/2020,2020,Delaware,Wilmington,1100 block of Beech St,2,2
1749535,7/28/2020,2020,Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4
1748134,7/27/2020,2020,Washington,Federal Way,2410 S 312th St,1,3
1747700,7/27/2020,2020,Illinois,Chicago,705 E 92nd Pl,1,4
1746658,7/26/2020,2020,Texas,Mount Enterprise,1039 FM 1798,0,4
1746441,7/26/2020,2020,Michigan,Flint,4462 Corunna Rd,1,3
1746282,7/26/2020,2020,Kentucky,Louisville,I-64,1,3
1746417,7/26/2020,2020,Colorado,Commerce City,6300 block of Ivanhoe St,1,3
1748023,7/26/2020,2020,Arkansas,Magnolia,1000 block of W Monroe St,0,4
1746582,7/25/2020,2020,Michigan,Flint,4813 Clio Rd,0,6
1745903,7/25/2020,2020,North Carolina,Raleigh,503 Bragg St,0,4
1746160,7/25/2020,2020,Florida,Miami,2900 block of Northwest 51st St,1,3
1746430,7/25/2020,2020,Colorado,Denver,East 33rd Ave and Hudson St,2,3
1746674,7/25/2020,2020,Texas,Dallas,525 S Riverfront Blvd,0,4
1745737,7/25/2020,2020,California,Manteca,4447 Woodward Ave,0,7
1744407,7/24/2020,2020,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2
1743168,7/23/2020,2020,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3
1743488,7/23/2020,2020,Virginia,Petersburg,Wesley St,0,4
1744332,7/23/2020,2020,Illinois,Chicago,120th St and Prairie Ave,2,4
1743108,7/22/2020,2020,Michigan,Warren,28200 block of Lawson St,0,4
1741838,7/21/2020,2020,Illinois,Chicago,1018 W 79th St,0,15
1740533,7/20/2020,2020,Virginia,Richmond,6850 Forest Hill Ave,1,4
1740615,7/20/2020,2020,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5
1739920,7/19/2020,2020,Michigan,Detroit,McKinney St and Meuse St,1,3
1739571,7/19/2020,2020,Nebraska,Omaha,28th St and T Ave,0,8
1740013,7/19/2020,2020,Illinois,Chicago,11300 block of South Carpenter St,2,3
1739434,7/19/2020,2020,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13
1739658,7/19/2020,2020,District of Columbia,Washington,3600 block of 14th St NW,1,8
1739917,7/19/2020,2020,Michigan,Detroit,9122 Dexter Ave,4,0
1738635,7/18/2020,2020,Illinois,Chicago,1600 block of S Keeler Ave,1,4
1739097,7/17/2020,2020,Ohio,Columbus,E 6th Ave and Summit St,0,4
1739413,7/17/2020,2020,Florida,Madison,SW Louisiana Terrace,0,4
1736508,7/16/2020,2020,Tennessee,Nashville,S 7th St and Sylvan St,0,5
1736383,7/15/2020,2020,Louisiana,Shreveport,6725 Buncombe Rd,1,3
1735326,7/15/2020,2020,New York,Brooklyn,President St and Franklin Ave,1,5
1735573,7/14/2020,2020,Missouri,Saint Joseph,S 18th St and Charles St,0,5
1735470,7/14/2020,2020,North Carolina,Durham,200 Block of S Benjamine St,0,8
1733702,7/13/2020,2020,New York,Brooklyn,Remsen Ave,0,6
1734064,7/13/2020,2020,Kentucky,Louisville,1200 block of W Hill St,1,3
1734058,7/13/2020,2020,Washington,Kent,23201 Pacific Hwy South,0,6
1732993,7/12/2020,2020,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3
1732485,7/12/2020,2020,Louisiana,Baton Rouge,4718 Plank Rd,1,7
1732688,7/12/2020,2020,Michigan,Lansing,3029 BeauJardin Dr,0,5
1732365,7/12/2020,2020,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2
1733188,7/12/2020,2020,Illinois,Chicago,700 block of W 66th Pl,1,3
1732229,7/12/2020,2020,Illinois,Chicago,1100 block of N Lawndale Ave,1,4
1732532,7/12/2020,2020,Mississippi,Como,2965 Hunter Chapel Road,2,4
1731349,7/11/2020,2020,New York,Rochester,485 N Clinton Ave,0,6
1732321,7/11/2020,2020,Delaware,Wilmington,600 block of N Pine St,0,5
1727743,7/7/2020,2020,Virginia,Alexandria,7900 block of Janna Lee Ave,0,5
1728683,7/7/2020,2020,New Jersey,Paterson,Harrison St and Carroll St,4,3
1727567,7/6/2020,2020,Illinois,Chicago,1305 W 76th St,0,6
1725108,7/5/2020,2020,South Carolina,Greenville,1701 White Horse Rd,2,8
1725883,7/5/2020,2020,Illinois,Chicago,3700 block of W Jackson Blvd,0,4
1725802,7/5/2020,2020,Iowa,Davenport,1000 block of W 3rd St,1,3
1725167,7/5/2020,2020,New York,New York (Manhattan),549 Academy St,0,5
1726770,7/5/2020,2020,Arkansas,Helena,1317 Perry St,1,3
1725690,7/5/2020,2020,Georgia,Atlanta,200 block of Auburn Ave,2,13
1725946,7/5/2020,2020,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3
1725379,7/5/2020,2020,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4
1726446,7/5/2020,2020,Texas,Houston,Service Rd and Holcombe Blvd,0,4
1725327,7/5/2020,2020,Maryland,Cambridge,700 block of Weaver Ave,0,4
1725145,7/5/2020,2020,Illinois,Chicago,1500 block of S Millard Ave,1,5
1725635,7/5/2020,2020,Pennsylvania,Ephrata,6 Blackberry Ln,0,4
1726034,7/5/2020,2020,Illinois,Freeport,900 block of S Carroll Ave,1,5
1727515,7/5/2020,2020,Mississippi,Greenville,Union St,0,4
1725571,7/5/2020,2020,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4
1725025,7/4/2020,2020,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3
1725670,7/4/2020,2020,Georgia,Atlanta,1600 block of Lakewood Ave,0,5
1724231,7/4/2020,2020,Michigan,Detroit,8340 Homer St,2,3
1725735,7/4/2020,2020,South Carolina,Barnwell,N/A,0,5
1725098,7/4/2020,2020,Illinois,Chicago,8300 block of S Kingston Ave,1,3
1725081,7/4/2020,2020,Illinois,Chicago,6100 block of S Carpenter St,4,4
1725407,7/4/2020,2020,Massachusetts,Lynn,134 Fayette St,1,4
1724219,7/4/2020,2020,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3
1724887,7/4/2020,2020,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4
1723897,7/3/2020,2020,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3
1724273,7/3/2020,2020,Maryland,Baltimore,700 block of S Woodington Rd,0,4
1723184,7/2/2020,2020,California,Delano,2100 block of Oleander St,2,3
1723352,7/2/2020,2020,Massachusetts,Somerville,5 River Rd,0,4
1722839,7/2/2020,2020,New Jersey,Paterson,N Main St and Jefferson St,1,4
1722142,7/1/2020,2020,California,Oakland,MacArthur Fwy and 106th Ave,0,4
1729506,7/1/2020,2020,Louisiana,Lake Charles,1600 block of Moss St,0,4
1721964,6/30/2020,2020,Iowa,Davenport,1400 block of Pershing Ave,0,5
1720781,6/30/2020,2020,Georgia,Atlanta,Parkway Dr,1,4
1721669,6/30/2020,2020,Massachusetts,Boston,14 Circuit St,1,3
1720761,6/30/2020,2020,Illinois,Chicago,350 W Chicago Ave,0,4
1721572,6/30/2020,2020,Ohio,Dayton,3500 block of Stanford Pl,0,4
1722317,6/30/2020,2020,Arkansas,Greenbrier,123 Laramie Rd,0,4
1720834,6/29/2020,2020,California,Sylmar,Osborne St and Foothill Blvd,0,4
1720655,6/29/2020,2020,South Dakota,Sioux Falls,902 N Prairie Ave,1,3
1719693,6/28/2020,2020,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2
1719668,6/28/2020,2020,Alabama,Akron,Co Rd 21,0,7
1718966,6/27/2020,2020,Illinois,Chicago,3100 block of S Rhodes Ave,2,2
1718847,6/27/2020,2020,California,Red Bluff,10815 State Hwy 99W,3,4
1718463,6/27/2020,2020,Illinois,Peoria,1400 block of SW Jefferson St,0,4
1718238,6/27/2020,2020,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4
1719645,6/27/2020,2020,Arkansas,Blytheville,600 block of Parkway Dr,3,1
1717828,6/26/2020,2020,Colorado,Aurora,698 Peoria St,0,5
1718292,6/26/2020,2020,California,Fresno,Pico Ave,0,4
1717173,6/26/2020,2020,Arizona,Phoenix,5035 W McDowell Rd,0,4
1717543,6/25/2020,2020,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4
1716944,6/25/2020,2020,Connecticut,Bridgeport,527 Huntington Rd,1,3
1715616,6/24/2020,2020,Tennessee,Jackson,Melwood St,0,4
1714504,6/23/2020,2020,Illinois,Chicago,9100 block of South Ellis Ave,0,4
1715231,6/23/2020,2020,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5
1712342,6/22/2020,2020,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5
1713075,6/22/2020,2020,California,San Francisco,200 block of Leavenworth St,0,5
1713790,6/22/2020,2020,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5
1712876,6/22/2020,2020,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4
1712898,6/22/2020,2020,Minnesota,Minneapolis,627 W Broadway,0,4
1712408,6/22/2020,2020,Illinois,Chicago,200 S Central Park Blvd,0,5
1712386,6/22/2020,2020,Illinois,Chicago,5200 block of S Lowe Ave,0,4
1713668,6/22/2020,2020,Ohio,Columbus,1910 Fountainview Ct,1,4
1711747,6/21/2020,2020,New York,Buffalo,W Ferry St and Niagara St,0,4
1711626,6/21/2020,2020,Texas,Austin,500 block of E 7th St,0,5
1711410,6/21/2020,2020,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11
1711690,6/21/2020,2020,Alabama,Auburn,600 block of Railroad Ave,0,4
1713493,6/21/2020,2020,Texas,Corpus Christi,5802 Everhart Rd,1,3
1711605,6/21/2020,2020,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5
1711487,6/21/2020,2020,Illinois,Chicago,2600 block of W Potomac Ave,1,3
1710537,6/20/2020,2020,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4
1711285,6/20/2020,2020,New York,Syracuse,Marcellus St and Wyoming St,1,8
1711876,6/20/2020,2020,Michigan,Detroit,Appoline St and Puritan Ave,0,4
1710680,6/20/2020,2020,New Jersey,Jersey City,Union St and Ocean Ave,1,4
1711272,6/20/2020,2020,Michigan,Saginaw,Livingston Dr and Tausend St,1,3
1710849,6/20/2020,2020,Wisconsin,Janesville,6530 S US-51,0,5
1710920,6/20/2020,2020,North Carolina,Pinetops,715 E Lashley St,2,2
1711397,6/20/2020,2020,Kansas,Wichita,3741 N Rock Rd,0,5
1711134,6/20/2020,2020,New York,Bronx,Mapes Ave,0,4
1708889,6/18/2020,2020,New York,Albany,8 Albany St,0,7
1708432,6/17/2020,2020,Illinois,Chicago,1323 W 76th St,0,4
1706994,6/16/2020,2020,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2
1706710,6/15/2020,2020,Illinois,Chicago,W Diversey Ave,0,4
1704879,6/14/2020,2020,Minnesota,Minneapolis,328 W Broadway Ave,1,6
1704862,6/14/2020,2020,Kentucky,Louisville,531 Franklin St,1,4
1704873,6/14/2020,2020,Louisiana,Lafayette,400 block of Jefferson St,0,5
1705050,6/14/2020,2020,Louisiana,Lake Charles,3945 US-90,0,4
1705346,6/14/2020,2020,Louisiana,New Orleans,600 block of S Lopez St,2,2
1705355,6/13/2020,2020,Arkansas,Rison,Carver St and Center St,0,4
1705440,6/13/2020,2020,California,Hesperia,8100 block of Julie Ct,0,5
1704116,6/13/2020,2020,Missouri,Saint Louis,3103 N Grand Blvd,2,4
1704176,6/13/2020,2020,Maryland,Baltimore,700 block of S Broadway St,0,5
1704580,6/13/2020,2020,Georgia,Atlanta,69 Mason Ave NE,2,5
1704727,6/13/2020,2020,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5
1704415,6/13/2020,2020,New York,Wyandanch,76 Grand Blvd,1,7
1703509,6/12/2020,2020,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6
1704217,6/12/2020,2020,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3
1703985,6/12/2020,2020,Texas,San Antonio,8134 Broadway St,0,8
1702276,6/11/2020,2020,Virginia,Richmond,800 block of N 1st St,0,4
1702172,6/11/2020,2020,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7
1703044,6/11/2020,2020,Louisiana,Monroe,1101 Richwood Road 2,6,0
1703055,6/11/2020,2020,Texas,Houston,5840 Glenmont Dr,2,4
1701714,6/10/2020,2020,California,Paso Robles,900 Park St,2,4
1702372,6/10/2020,2020,California,Sacramento,68th Avenue and Della Circle,1,4
1701382,6/10/2020,2020,Ohio,Toledo,1100 block of Baker St,1,3
1700864,6/9/2020,2020,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5
1701426,6/9/2020,2020,Pennsylvania,Philadelphia,600 block of N 8th St,1,6
1701491,6/9/2020,2020,California,Vallejo,100 block of Cynthia Ave,2,3
1700371,6/8/2020,2020,New York,Brooklyn,512 Bristol St,0,4
1700250,6/8/2020,2020,Tennessee,Memphis,1525 E McLemore Ave,0,4
1699193,6/7/2020,2020,Tennessee,Dyersburg,1305 Grant St,0,5
1699577,6/7/2020,2020,Arkansas,Hope,1400 block of East Hickory St,0,5
1700234,6/7/2020,2020,Illinois,Robbins,13600 block of Central Park Ave,1,3
1699211,6/7/2020,2020,Missouri,Sikeston,915 Plantation Blvd,2,7
1698987,6/7/2020,2020,Illinois,Chicago,50 block of S Seeley Ave,1,3
1699667,6/7/2020,2020,Illinois,Chicago,3700 block of S State St,0,6
1698868,6/6/2020,2020,California,Sacramento,Gardendale Rd and 29th St,1,4
1698306,6/6/2020,2020,Missouri,Kansas City,E 18th St and Vine St,1,4
1700812,6/6/2020,2020,Mississippi,Drew,Wilson Ave,0,5
1698276,6/6/2020,2020,Ohio,Ironton,1305 S 3rd St,0,4
1697541,6/5/2020,2020,Colorado,Denver,4900 block of Wheeling St,0,4
1697453,6/4/2020,2020,Alabama,Valhermoso Springs,522 Talucah Rd,7,0
1695998,6/2/2020,2020,Texas,Dallas,7460 S Westmoreland Rd,1,3
1695586,6/2/2020,2020,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5
1695645,6/2/2020,2020,Illinois,Chicago,8404 S Colfax Ave,0,4
1694735,6/1/2020,2020,Missouri,Saint Louis,1915 Olive St,0,4
1693340,5/31/2020,2020,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5
1693580,5/31/2020,2020,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4
1692513,5/30/2020,2020,New Jersey,Paterson,E 23rd St and 10th Ave,0,4
1692912,5/30/2020,2020,District of Columbia,Washington,300 block of 37th St SE,0,4
1693064,5/30/2020,2020,Texas,Houston,9635 Scott St,1,4
1693246,5/30/2020,2020,Florida,Altha,21281 Apachee Rd,2,4
1692496,5/30/2020,2020,North Carolina,Gastonia,3000 block of Earl Ln,1,5
1692102,5/29/2020,2020,Virginia,Portsmouth,500 block of Edwards St,0,5
1691221,5/28/2020,2020,Kentucky,Louisville,601 W Jefferson St,0,7
1690922,5/28/2020,2020,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4
1691440,5/28/2020,2020,Pennsylvania,Philadelphia,300 block of N 55th St,1,3
1690369,5/27/2020,2020,Massachusetts,Boston,5 Ames St,1,4
1690524,5/27/2020,2020,Ohio,Cleveland,12800 Euclid Ave,1,3
1690439,5/27/2020,2020,California,San Jose,1100 block of William Ct,0,5
1689419,5/27/2020,2020,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4
1688610,5/26/2020,2020,Mississippi,Vicksburg,4045 Clay St,0,4
1689252,5/26/2020,2020,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4
1688917,5/26/2020,2020,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2
1689555,5/26/2020,2020,California,Los Angeles,119th St and Berendo Ave,0,5
1688753,5/26/2020,2020,South Carolina,Bowman,Dibble St and Rail St,3,5
1687999,5/25/2020,2020,Louisiana,Lake Charles,6780 US-90,0,6
1687219,5/24/2020,2020,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4
1687037,5/24/2020,2020,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4
1687414,5/24/2020,2020,Alabama,Danville,68 Flint Creek Pvt Dr,3,1
1686222,5/23/2020,2020,Texas,Houston,2900 Travis St,0,4
1686615,5/23/2020,2020,Illinois,Rock Island,800 14 1/2 St,1,4
1687027,5/23/2020,2020,South Carolina,Jonesville,100 block of Dover Rd,2,5
1687108,5/23/2020,2020,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6
1687097,5/23/2020,2020,Michigan,Flint,4100 block of Minerva St,1,3
1686414,5/23/2020,2020,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5
1686747,5/23/2020,2020,Florida,Daytona Beach,13 S Atlantic Ave,0,6
1686685,5/23/2020,2020,Illinois,Chicago,3911 W Grenshaw St,1,3
1687381,5/23/2020,2020,Mississippi,Jackson,2300 block of Oakhurst Dr,1,4
1686015,5/22/2020,2020,Ohio,Cleveland,11921 Miles Ave,1,3
1683810,5/20/2020,2020,Texas,Houston,6918 Landor St,2,3
1683653,5/19/2020,2020,Illinois,Decatur,300 block of West Leafland Ave,0,5
1682322,5/18/2020,2020,California,Bakersfield,901 W Columbus St,0,5
1681602,5/17/2020,2020,South Carolina,Charleston,23 Cannon St,0,4
1682233,5/17/2020,2020,South Carolina,Saint Matthews,100 block of Bugleflower Ln,4,1
1681588,5/16/2020,2020,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13
1686369,5/15/2020,2020,Florida,Gainesville,2305 SE Hawthorne Rd,0,5
1850080,5/15/2020,2020,Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4
1680027,5/14/2020,2020,New Mexico,Albuquerque,820 Louisiana SE,0,5
1679086,5/13/2020,2020,Illinois,Rockford,2914 W State St,1,4
1678589,5/13/2020,2020,Kentucky,Garrison,6151 Kinney Rd,1,4
1679356,5/13/2020,2020,Tennessee,Memphis,3500 block of Commerce Cir,0,4
1677566,5/11/2020,2020,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4
1676515,5/10/2020,2020,Louisiana,Baton Rouge,2944 Plank Rd,0,5
1676579,5/10/2020,2020,Texas,Fort Worth,4750 Wilbarger St,0,5
1676746,5/10/2020,2020,Texas,Katy,18000 block of Bonners Park Cir,0,6
1676121,5/9/2020,2020,Missouri,Saint Louis,3500 block of Arkansas Ave,0,4
1674802,5/7/2020,2020,Maryland,Baltimore,5100 block of Stafford Rd,0,4
1673989,5/6/2020,2020,Texas,Houston,14200 block of Bridgeport Rd,3,1
1674299,5/6/2020,2020,Tennessee,Memphis,4000 block of Barron Ave,2,2
